iso3,country,indicator_id,value,value_low,value_high,year,confidence_tier,source,note
SSD,South Sudan,child_marriage,52.0,52.0,52.0,2023,A,UNICEF; DHS/MICS,
SSD,South Sudan,electricity,8.0,8.0,8.0,2023,A,World Bank / IEA,
SSD,South Sudan,hlo,292.97,275.39,310.55,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
SSD,South Sudan,homicide,12.0,12.0,12.0,2023,A,UNODC,
SSD,South Sudan,internet,12.0,12.0,12.0,2023,A,ITU / World Bank,
SSD,South Sudan,ladder,2.8,2.24,3.36,2023,C,Gallup World Poll via World Happiness Report,
SSD,South Sudan,lsec_comp,20.0,20.0,20.0,2023,A,UNESCO UIS,
SSD,South Sudan,mobile_bb,10.0,9.0,11.0,2023,B,ITU,
SSD,South Sudan,neet,45.0,42.75,47.25,2023,B,ILOSTAT / national LFS (PLFS for India),
SSD,South Sudan,neet_gap,20.0,19.0,21.0,2023,B,Derived from ILOSTAT / national LFS,
SSD,South Sudan,stunting,31.0,29.14,32.86,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SSD,South Sudan,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
SSD,South Sudan,u5mr,98.0,98.0,98.0,2023,A,UN IGME,
SSD,South Sudan,water,40.0,40.0,40.0,2023,A,WHO/UNICEF JMP,
SSD,South Sudan,y_unemp,15.0,14.25,15.75,2023,B,ILOSTAT,
SSD,South Sudan,youth_lit,40.0,40.0,40.0,2023,A,UNESCO UIS,
ESP,Spain,adol_fert,5.5,5.5,5.5,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ESP,Spain,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
ESP,Spain,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
ESP,Spain,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
ESP,Spain,hlo,504.83,489.69,519.97,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ESP,Spain,homicide,0.7,0.7,0.7,2023,A,UNODC,
ESP,Spain,internet,96.0,96.0,96.0,2023,A,ITU / World Bank,
ESP,Spain,ladder,6.42,5.14,7.7,2023,C,Gallup World Poll via World Happiness Report,
ESP,Spain,lsec_comp,93.0,93.0,93.0,2023,A,UNESCO UIS,
ESP,Spain,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
ESP,Spain,neet,15.5,14.72,16.28,2023,B,ILOSTAT / national LFS (PLFS for India),
ESP,Spain,neet_gap,2.0,1.9,2.1,2023,B,Derived from ILOSTAT / national LFS,
ESP,Spain,stunting,1.9,1.79,2.01,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ESP,Spain,suicide,8.0,8.0,8.0,2023,A,WHO Global Health Estimates; NCRB for India,
ESP,Spain,u5mr,3.0,3.0,3.0,2023,A,UN IGME,
ESP,Spain,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
ESP,Spain,y_unemp,27.0,25.65,28.35,2023,B,ILOSTAT,
ESP,Spain,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
LKA,Sri Lanka,adol_fert,15.0,15.0,15.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
LKA,Sri Lanka,child_labour,1.0,0.9,1.1,2023,B,ILO/UNICEF,
LKA,Sri Lanka,child_marriage,10.0,10.0,10.0,2023,A,UNICEF; DHS/MICS,
LKA,Sri Lanka,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
LKA,Sri Lanka,hlo,495.84,466.09,525.59,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
LKA,Sri Lanka,homicide,2.0,2.0,2.0,2023,A,UNODC,
LKA,Sri Lanka,internet,67.0,67.0,67.0,2023,A,ITU / World Bank,
LKA,Sri Lanka,ladder,4.6,3.68,5.52,2023,C,Gallup World Poll via World Happiness Report,
LKA,Sri Lanka,lsec_comp,90.0,90.0,90.0,2023,A,UNESCO UIS,
LKA,Sri Lanka,mobile_bb,50.0,45.0,55.0,2023,B,ITU,
LKA,Sri Lanka,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
LKA,Sri Lanka,neet_gap,20.0,19.0,21.0,2023,B,Derived from ILOSTAT / national LFS,
LKA,Sri Lanka,stunting,16.0,15.04,16.96,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
LKA,Sri Lanka,suicide,14.0,14.0,14.0,2023,A,WHO Global Health Estimates; NCRB for India,
LKA,Sri Lanka,u5mr,6.4,6.4,6.4,2023,A,UN IGME,
LKA,Sri Lanka,water,95.0,95.0,95.0,2023,A,WHO/UNICEF JMP,
LKA,Sri Lanka,y_unemp,25.0,23.75,26.25,2023,B,ILOSTAT,
LKA,Sri Lanka,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
SDN,Sudan,adol_fert,80.0,80.0,80.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SDN,Sudan,child_labour,25.0,22.5,27.5,2023,B,ILO/UNICEF,
SDN,Sudan,child_marriage,34.0,34.0,34.0,2023,A,UNICEF; DHS/MICS,
SDN,Sudan,electricity,55.0,55.0,55.0,2023,A,World Bank / IEA,
SDN,Sudan,hlo,322.54,303.18,341.89,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
SDN,Sudan,homicide,7.0,7.0,7.0,2023,A,UNODC,
SDN,Sudan,internet,30.0,30.0,30.0,2023,A,ITU / World Bank,
SDN,Sudan,ladder,3.2,2.56,3.84,2023,C,Gallup World Poll via World Happiness Report,
SDN,Sudan,lsec_comp,40.0,40.0,40.0,2023,A,UNESCO UIS,
SDN,Sudan,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
SDN,Sudan,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
SDN,Sudan,neet_gap,30.0,28.5,31.5,2023,B,Derived from ILOSTAT / national LFS,
SDN,Sudan,stunting,36.0,33.84,38.16,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SDN,Sudan,suicide,4.0,4.0,4.0,2023,A,WHO Global Health Estimates; NCRB for India,
SDN,Sudan,u5mr,55.0,55.0,55.0,2023,A,UN IGME,
SDN,Sudan,water,60.0,60.0,60.0,2023,A,WHO/UNICEF JMP,
SDN,Sudan,y_unemp,20.0,19.0,21.0,2023,B,ILOSTAT,
SDN,Sudan,youth_lit,80.0,80.0,80.0,2023,A,UNESCO UIS,
SWE,Sweden,adol_fert,3.0,3.0,3.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SWE,Sweden,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
SWE,Sweden,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
SWE,Sweden,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
SWE,Sweden,hlo,509.15,493.88,524.42,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SWE,Sweden,homicide,1.2,1.2,1.2,2023,A,UNODC,
SWE,Sweden,internet,96.0,96.0,96.0,2023,A,ITU / World Bank,
SWE,Sweden,ladder,7.34,5.87,8.81,2023,C,Gallup World Poll via World Happiness Report,
SWE,Sweden,lsec_comp,98.0,98.0,98.0,2023,A,UNESCO UIS,
SWE,Sweden,mobile_bb,135.0,121.5,148.5,2023,B,ITU,
SWE,Sweden,neet,6.0,5.7,6.3,2023,B,ILOSTAT / national LFS (PLFS for India),
SWE,Sweden,neet_gap,0.5,0.47,0.53,2023,B,Derived from ILOSTAT / national LFS,
SWE,Sweden,stunting,1.5,1.41,1.59,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SWE,Sweden,suicide,12.4,12.4,12.4,2023,A,WHO Global Health Estimates; NCRB for India,
SWE,Sweden,u5mr,2.4,2.4,2.4,2023,A,UN IGME,
SWE,Sweden,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
SWE,Sweden,y_unemp,22.0,20.9,23.1,2023,B,ILOSTAT,
SWE,Sweden,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
CHE,Switzerland,adol_fert,2.5,2.5,2.5,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
CHE,Switzerland,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
CHE,Switzerland,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
CHE,Switzerland,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
CHE,Switzerland,hlo,543.83,527.52,560.14,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
CHE,Switzerland,homicide,0.5,0.5,0.5,2023,A,UNODC,
CHE,Switzerland,internet,96.0,96.0,96.0,2023,A,ITU / World Bank,
CHE,Switzerland,ladder,6.94,5.55,8.33,2023,C,Gallup World Poll via World Happiness Report,
CHE,Switzerland,lsec_comp,97.0,97.0,97.0,2023,A,UNESCO UIS,
CHE,Switzerland,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
CHE,Switzerland,neet,6.0,5.7,6.3,2023,B,ILOSTAT / national LFS (PLFS for India),
CHE,Switzerland,neet_gap,0.8,0.76,0.84,2023,B,Derived from ILOSTAT / national LFS,
CHE,Switzerland,stunting,1.5,1.41,1.59,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
CHE,Switzerland,suicide,10.5,10.5,10.5,2023,A,WHO Global Health Estimates; NCRB for India,
CHE,Switzerland,u5mr,3.9,3.9,3.9,2023,A,UN IGME,
CHE,Switzerland,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
CHE,Switzerland,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
CHE,Switzerland,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
SYR,Syria,adol_fert,38.0,38.0,38.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
SYR,Syria,child_labour,8.0,7.2,8.8,2023,B,ILO/UNICEF,
SYR,Syria,child_marriage,13.0,13.0,13.0,2023,A,UNICEF; DHS/MICS,
SYR,Syria,electricity,90.0,90.0,90.0,2023,A,World Bank / IEA,
SYR,Syria,hlo,390.86,379.13,402.59,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
SYR,Syria,homicide,10.0,10.0,10.0,2023,A,UNODC,
SYR,Syria,internet,40.0,40.0,40.0,2023,A,ITU / World Bank,
SYR,Syria,ladder,3.0,2.4,3.6,2023,C,Gallup World Poll via World Happiness Report,
SYR,Syria,lsec_comp,45.0,45.0,45.0,2023,A,UNESCO UIS,
SYR,Syria,mobile_bb,30.0,27.0,33.0,2023,B,ITU,
SYR,Syria,neet,35.0,33.25,36.75,2023,B,ILOSTAT / national LFS (PLFS for India),
SYR,Syria,neet_gap,30.0,28.5,31.5,2023,B,Derived from ILOSTAT / national LFS,
SYR,Syria,stunting,28.0,26.32,29.68,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
SYR,Syria,suicide,2.0,2.0,2.0,2023,A,WHO Global Health Estimates; NCRB for India,
SYR,Syria,u5mr,21.0,21.0,21.0,2023,A,UN IGME,
SYR,Syria,water,90.0,90.0,90.0,2023,A,WHO/UNICEF JMP,
SYR,Syria,y_unemp,25.0,23.75,26.25,2023,B,ILOSTAT,
SYR,Syria,youth_lit,85.0,85.0,85.0,2023,A,UNESCO UIS,
TJK,Tajikistan,adol_fert,55.0,55.0,55.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
TJK,Tajikistan,child_labour,5.0,4.5,5.5,2023,B,ILO/UNICEF,
TJK,Tajikistan,child_marriage,9.0,9.0,9.0,2023,A,UNICEF; DHS/MICS,
TJK,Tajikistan,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
TJK,Tajikistan,hlo,410.28,385.66,434.9,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
TJK,Tajikistan,homicide,1.5,1.5,1.5,2023,A,UNODC,
TJK,Tajikistan,internet,60.0,60.0,60.0,2023,A,ITU / World Bank,
TJK,Tajikistan,ladder,5.2,4.16,6.24,2023,C,Gallup World Poll via World Happiness Report,
TJK,Tajikistan,lsec_comp,90.0,90.0,90.0,2023,A,UNESCO UIS,
TJK,Tajikistan,mobile_bb,50.0,45.0,55.0,2023,B,ITU,
TJK,Tajikistan,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
TJK,Tajikistan,neet_gap,25.0,23.75,26.25,2023,B,Derived from ILOSTAT / national LFS,
TJK,Tajikistan,stunting,17.0,15.98,18.02,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
TJK,Tajikistan,suicide,4.0,4.0,4.0,2023,A,WHO Global Health Estimates; NCRB for India,
TJK,Tajikistan,u5mr,30.0,30.0,30.0,2023,A,UN IGME,
TJK,Tajikistan,water,84.0,84.0,84.0,2023,A,WHO/UNICEF JMP,
TJK,Tajikistan,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
TJK,Tajikistan,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
TZA,Tanzania,adol_fert,110.0,110.0,110.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
TZA,Tanzania,child_labour,29.0,26.1,31.9,2023,B,ILO/UNICEF,
TZA,Tanzania,child_marriage,31.0,31.0,31.0,2023,A,UNICEF; DHS/MICS,
TZA,Tanzania,electricity,45.0,45.0,45.0,2023,A,World Bank / IEA,
TZA,Tanzania,hlo,352.92,342.33,363.51,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
TZA,Tanzania,homicide,7.0,7.0,7.0,2023,A,UNODC,
TZA,Tanzania,internet,32.0,32.0,32.0,2023,A,ITU / World Bank,
TZA,Tanzania,ladder,3.7,2.96,4.44,2023,C,Gallup World Poll via World Happiness Report,
TZA,Tanzania,lsec_comp,35.0,35.0,35.0,2023,A,UNESCO UIS,
TZA,Tanzania,mobile_bb,35.0,31.5,38.5,2023,B,ITU,
TZA,Tanzania,neet,20.0,19.0,21.0,2023,B,ILOSTAT / national LFS (PLFS for India),
TZA,Tanzania,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
TZA,Tanzania,stunting,30.0,28.2,31.8,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
TZA,Tanzania,suicide,6.0,6.0,6.0,2023,A,WHO Global Health Estimates; NCRB for India,
TZA,Tanzania,u5mr,39.0,39.0,39.0,2023,A,UN IGME,
TZA,Tanzania,water,65.0,65.0,65.0,2023,A,WHO/UNICEF JMP,
TZA,Tanzania,y_unemp,4.0,3.8,4.2,2023,B,ILOSTAT,
TZA,Tanzania,youth_lit,85.0,85.0,85.0,2023,A,UNESCO UIS,
THA,Thailand,adol_fert,32.0,32.0,32.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
THA,Thailand,child_labour,7.0,6.3,7.7,2023,B,ILO/UNICEF,
THA,Thailand,child_marriage,20.0,20.0,20.0,2023,A,UNICEF; DHS/MICS,
THA,Thailand,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
THA,Thailand,hlo,440.25,427.04,453.46,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
THA,Thailand,homicide,2.5,2.5,2.5,2023,A,UNODC,
THA,Thailand,internet,88.0,88.0,88.0,2023,A,ITU / World Bank,
THA,Thailand,ladder,5.98,4.78,7.18,2023,C,Gallup World Poll via World Happiness Report,
THA,Thailand,lsec_comp,85.0,85.0,85.0,2023,A,UNESCO UIS,
THA,Thailand,mobile_bb,120.0,108.0,132.0,2023,B,ITU,
THA,Thailand,neet,14.0,13.3,14.7,2023,B,ILOSTAT / national LFS (PLFS for India),
THA,Thailand,neet_gap,6.0,5.7,6.3,2023,B,Derived from ILOSTAT / national LFS,
THA,Thailand,stunting,12.3,11.56,13.04,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
THA,Thailand,suicide,8.0,8.0,8.0,2023,A,WHO Global Health Estimates; NCRB for India,
THA,Thailand,u5mr,8.4,8.4,8.4,2023,A,UN IGME,
THA,Thailand,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
THA,Thailand,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
THA,Thailand,youth_lit,98.0,98.0,98.0,2023,A,UNESCO UIS,
TLS,Timor-Leste,adol_fert,35.0,35.0,35.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
TLS,Timor-Leste,child_labour,14.0,12.6,15.4,2023,B,ILO/UNICEF,
TLS,Timor-Leste,child_marriage,15.0,15.0,15.0,2023,A,UNICEF; DHS/MICS,
TLS,Timor-Leste,electricity,95.0,95.0,95.0,2023,A,World Bank / IEA,
TLS,Timor-Leste,hlo,352.92,331.75,374.1,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
TLS,Timor-Leste,homicide,3.5,3.5,3.5,2023,A,UNODC,
TLS,Timor-Leste,internet,45.0,45.0,45.0,2023,A,ITU / World Bank,
TLS,Timor-Leste,ladder,4.8,3.84,5.76,2023,C,Gallup World Poll via World Happiness Report,
TLS,Timor-Leste,lsec_comp,55.0,55.0,55.0,2023,A,UNESCO UIS,
TLS,Timor-Leste,mobile_bb,35.0,31.5,38.5,2023,B,ITU,
TLS,Timor-Leste,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
TLS,Timor-Leste,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
TLS,Timor-Leste,stunting,47.0,44.18,49.82,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
TLS,Timor-Leste,suicide,6.0,6.0,6.0,2023,A,WHO Global Health Estimates; NCRB for India,
TLS,Timor-Leste,u5mr,40.0,40.0,40.0,2023,A,UN IGME,
TLS,Timor-Leste,water,85.0,85.0,85.0,2023,A,WHO/UNICEF JMP,
TLS,Timor-Leste,y_unemp,5.0,4.75,5.25,2023,B,ILOSTAT,
TLS,Timor-Leste,youth_lit,85.0,85.0,85.0,2023,A,UNESCO UIS,
TUN,Tunisia,adol_fert,7.0,7.0,7.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
TUN,Tunisia,child_labour,2.0,1.8,2.2,2023,B,ILO/UNICEF,
TUN,Tunisia,child_marriage,2.0,2.0,2.0,2023,A,UNICEF; DHS/MICS,
TUN,Tunisia,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
TUN,Tunisia,hlo,384.12,372.6,395.64,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
TUN,Tunisia,homicide,3.0,3.0,3.0,2023,A,UNODC,
TUN,Tunisia,internet,79.0,79.0,79.0,2023,A,ITU / World Bank,
TUN,Tunisia,ladder,5.0,4.0,6.0,2023,C,Gallup World Poll via World Happiness Report,
TUN,Tunisia,lsec_comp,75.0,75.0,75.0,2023,A,UNESCO UIS,
TUN,Tunisia,mobile_bb,80.0,72.0,88.0,2023,B,ITU,
TUN,Tunisia,neet,28.0,26.6,29.4,2023,B,ILOSTAT / national LFS (PLFS for India),
TUN,Tunisia,neet_gap,20.0,19.0,21.0,2023,B,Derived from ILOSTAT / national LFS,
TUN,Tunisia,stunting,8.0,7.52,8.48,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
TUN,Tunisia,suicide,3.0,3.0,3.0,2023,A,WHO Global Health Estimates; NCRB for India,
TUN,Tunisia,u5mr,16.0,16.0,16.0,2023,A,UN IGME,
TUN,Tunisia,water,96.0,96.0,96.0,2023,A,WHO/UNICEF JMP,
TUN,Tunisia,y_unemp,35.0,33.25,36.75,2023,B,ILOSTAT,
TUN,Tunisia,youth_lit,97.0,97.0,97.0,2023,A,UNESCO UIS,
TUR,Turkey,adol_fert,17.0,17.0,17.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
TUR,Turkey,child_labour,4.0,3.6,4.4,2023,B,ILO/UNICEF,
TUR,Turkey,child_marriage,15.0,15.0,15.0,2023,A,UNICEF; DHS/MICS,
TUR,Turkey,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
TUR,Turkey,hlo,470.39,456.28,484.5,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
TUR,Turkey,homicide,2.5,2.5,2.5,2023,A,UNODC,
TUR,Turkey,internet,86.0,86.0,86.0,2023,A,ITU / World Bank,
TUR,Turkey,ladder,4.94,3.95,5.93,2023,C,Gallup World Poll via World Happiness Report,
TUR,Turkey,lsec_comp,80.0,80.0,80.0,2023,A,UNESCO UIS,
TUR,Turkey,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
TUR,Turkey,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
TUR,Turkey,neet_gap,15.0,14.25,15.75,2023,B,Derived from ILOSTAT / national LFS,
TUR,Turkey,stunting,6.0,5.64,6.36,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
TUR,Turkey,suicide,4.4,4.4,4.4,2023,A,WHO Global Health Estimates; NCRB for India,
TUR,Turkey,u5mr,9.0,9.0,9.0,2023,A,UN IGME,
TUR,Turkey,water,99.0,99.0,99.0,2023,A,WHO/UNICEF JMP,
TUR,Turkey,y_unemp,17.0,16.15,17.85,2023,B,ILOSTAT,
TUR,Turkey,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
UGA,Uganda,adol_fert,110.0,110.0,110.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
UGA,Uganda,child_labour,32.0,28.8,35.2,2023,B,ILO/UNICEF,
UGA,Uganda,child_marriage,34.0,34.0,34.0,2023,A,UNICEF; DHS/MICS,
UGA,Uganda,electricity,45.0,45.0,45.0,2023,A,World Bank / IEA,
UGA,Uganda,hlo,329.42,319.54,339.3,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
UGA,Uganda,homicide,11.0,11.0,11.0,2023,A,UNODC,
UGA,Uganda,internet,27.0,27.0,27.0,2023,A,ITU / World Bank,
UGA,Uganda,ladder,4.4,3.52,5.28,2023,C,Gallup World Poll via World Happiness Report,
UGA,Uganda,lsec_comp,30.0,30.0,30.0,2023,A,UNESCO UIS,
UGA,Uganda,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
UGA,Uganda,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
UGA,Uganda,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
UGA,Uganda,stunting,24.0,22.56,25.44,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
UGA,Uganda,suicide,10.0,10.0,10.0,2023,A,WHO Global Health Estimates; NCRB for India,
UGA,Uganda,u5mr,41.0,41.0,41.0,2023,A,UN IGME,
UGA,Uganda,water,58.0,58.0,58.0,2023,A,WHO/UNICEF JMP,
UGA,Uganda,y_unemp,3.0,2.85,3.15,2023,B,ILOSTAT,
UGA,Uganda,youth_lit,90.0,90.0,90.0,2023,A,UNESCO UIS,
UKR,Ukraine,adol_fert,15.0,15.0,15.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
UKR,Ukraine,child_labour,2.0,1.8,2.2,2023,B,ILO/UNICEF,
UKR,Ukraine,child_marriage,1.0,1.0,1.0,2023,A,UNICEF; DHS/MICS,
UKR,Ukraine,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
UKR,Ukraine,hlo,478.3,463.95,492.65,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
UKR,Ukraine,homicide,6.0,6.0,6.0,2023,A,UNODC,
UKR,Ukraine,internet,80.0,80.0,80.0,2023,A,ITU / World Bank,
UKR,Ukraine,ladder,4.68,3.74,5.62,2023,C,Gallup World Poll via World Happiness Report,
UKR,Ukraine,lsec_comp,94.0,94.0,94.0,2023,A,UNESCO UIS,
UKR,Ukraine,mobile_bb,80.0,72.0,88.0,2023,B,ITU,
UKR,Ukraine,neet,17.0,16.15,17.85,2023,B,ILOSTAT / national LFS (PLFS for India),
UKR,Ukraine,neet_gap,6.0,5.7,6.3,2023,B,Derived from ILOSTAT / national LFS,
UKR,Ukraine,stunting,4.0,3.76,4.24,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
UKR,Ukraine,suicide,17.7,17.7,17.7,2023,A,WHO Global Health Estimates; NCRB for India,
UKR,Ukraine,u5mr,8.0,8.0,8.0,2023,A,UN IGME,
UKR,Ukraine,water,96.0,96.0,96.0,2023,A,WHO/UNICEF JMP,
UKR,Ukraine,y_unemp,20.0,19.0,21.0,2023,B,ILOSTAT,
UKR,Ukraine,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
ARE,United Arab Emirates,adol_fert,4.0,4.0,4.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ARE,United Arab Emirates,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
ARE,United Arab Emirates,child_marriage,2.0,2.0,2.0,2023,A,UNICEF; DHS/MICS,
ARE,United Arab Emirates,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
ARE,United Arab Emirates,hlo,460.49,446.68,474.3,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ARE,United Arab Emirates,homicide,0.5,0.5,0.5,2023,A,UNODC,
ARE,United Arab Emirates,internet,100.0,100.0,100.0,2023,A,ITU / World Bank,
ARE,United Arab Emirates,ladder,6.73,5.38,8.08,2023,C,Gallup World Poll via World Happiness Report,
ARE,United Arab Emirates,lsec_comp,93.0,93.0,93.0,2023,A,UNESCO UIS,
ARE,United Arab Emirates,mobile_bb,220.0,198.0,242.0,2023,B,ITU,
ARE,United Arab Emirates,neet,12.0,11.4,12.6,2023,B,ILOSTAT / national LFS (PLFS for India),
ARE,United Arab Emirates,neet_gap,10.0,9.5,10.5,2023,B,Derived from ILOSTAT / national LFS,
ARE,United Arab Emirates,stunting,4.0,3.76,4.24,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ARE,United Arab Emirates,suicide,5.0,5.0,5.0,2023,A,WHO Global Health Estimates; NCRB for India,
ARE,United Arab Emirates,u5mr,6.5,6.5,6.5,2023,A,UN IGME,
ARE,United Arab Emirates,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
ARE,United Arab Emirates,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
ARE,United Arab Emirates,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
GBR,United Kingdom,adol_fert,10.0,10.0,10.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
GBR,United Kingdom,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
GBR,United Kingdom,child_marriage,0.2,0.2,0.2,2023,A,UNICEF; DHS/MICS,
GBR,United Kingdom,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
GBR,United Kingdom,hlo,515.8,500.33,531.27,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
GBR,United Kingdom,homicide,1.1,1.1,1.1,2023,A,UNODC,
GBR,United Kingdom,internet,97.0,97.0,97.0,2023,A,ITU / World Bank,
GBR,United Kingdom,ladder,6.75,5.4,8.1,2023,C,Gallup World Poll via World Happiness Report,
GBR,United Kingdom,lsec_comp,97.0,97.0,97.0,2023,A,UNESCO UIS,
GBR,United Kingdom,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
